date,site,plot_code,subplot_code,x,y,number,species,sample_id,identified_by,height,dbh,measured_by,notes,flag,growth_form,foliar_habit,compoundness
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,16,Psidium_sartorianum,NA,AG,23,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,19,Psidium_sartorianum,NA,OV,25,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,4,Zygia_sp,2,OV,25,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,4,Paullinia_bracteosa,1,OV,25,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,56,Amyris_elemifera,10,OV,25,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,76,Psidium_sartorianum,NA,AG,25,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,13,Zygia_sp,2,OV,26,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,17,Zygia_sp,2,OV,26,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,20,Zygia_sp,2,OV,26,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,1,Pouteria_amygdalina,4,OV,26,NA,OV,NA,NA,Tree,Evergreen,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,18,Zygia_sp,2,OV,26,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,24,Psidium_sartorianum,NA,OV,26,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,31,Psidium_sartorianum,NA,OV,26,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,2,Pouteria_amygdalina,NA,OV,26,NA,OV,NA,NA,Tree,Evergreen,Simple
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,14,Zygia_sp,2,OV,26,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,54,Amyris_elemifera,10,OV,26,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,10,Pouteria_amygdalina,NA,OV/AG,27,NA,OV,NA,NA,Tree,Evergreen,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,16,Psidium_sartorianum,NA,OV,27,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,22,Paullinia_bracteosa,1,OV,27,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,47,Psidium_sartorianum,NA,OV,27,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_2J,INT,2J,9,1,14,Psidium_sartorianum,NA,OV,27,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,15,Zygia_sp,2,OV,27,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,43,Croton_arboreus,NA,AG/OV,27,NA,OV,NA,NA,Tree/shrub,Deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,15,Zygia_sp,2,OV,28,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,17,Psidium_sartorianum,NA,OV,28,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_6J,INT,6J,9,10,8,Psidium_sartorianum,NA,OV,28,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,8,Zygia_sp,2,OV,28,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,3,Zygia_sp,2,OV,29,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,8,Psidium_sartorianum,NA,OV,29,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,14,Psidium_sartorianum,NA,OV,29,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,16,Paullinia_bracteosa,1,OV,29,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,34,Zygia_sp,2,OV,29,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,28,Pouteria_amygdalina,NA,OV,29,NA,AG,NA,NA,Tree,Evergreen,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,33,Psidium_sartorianum,NA,AG,29,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,6,Zygia_sp,2,OV,30,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,7,Psidium_sartorianum,NA,OV,30,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,23,Zygia_sp,2,OV,30,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,28,Psidium_sartorianum,NA,OV,30,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,50,Psidium_sartorianum,NA,OV,30,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,47,Paullinia_bracteosa,1,OV,30,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,67,Paullinia_bracteosa,1,OV,30,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,14,Zygia_sp,2,OV,31,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,46,Zygia_sp,2,OV,31,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,24,Casearia_emarginata,11,OV,31,NA,AG,NA,NA,Shrub/small tree,Evergreen,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,5,Psidium_sartorianum,NA,OV,32,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,3,Paullinia_bracteosa,1,OV,32,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,5,Zygia_sp,2,OV,32,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,57,Amyris_elemifera,10,OV,32,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,12,Zygia_sp,2,OV,33,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,2,Zygia_sp,2,OV,33,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,9,Lonchocarpus_rugosus,NA,OV,34,NA,OV,NA,NA,Tree,Brevi-deciduous,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,24,Zygia_sp,2,OV,34,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,14,Paullinia_bracteosa,1,OV,34,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,37,Psidium_sartorianum,NA,OV,35,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_2J,INT,2J,9,1,9,Psidium_sartorianum,NA,OV,35,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,60,Paullinia_bracteosa,1,OV,36,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,9,Psidium_sartorianum,NA,OV,37,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,35,Psidium_sartorianum,NA,OV,37,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,1,Zygia_sp,2,OV,38,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,2,Eugenia_capuli,9,OV,38,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,62,Amyris_elemifera,10,OV,38,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,28,Zygia_sp,2,OV,42,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,71,Paullinia_bracteosa,1,OV,42,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,40,Psidium_sartorianum,NA,AG,43,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,36,Psidium_sartorianum,NA,OV,44,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,13,Paullinia_bracteosa,1,OV,44,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,65,Amyris_elemifera,10,OV,44,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,73,Psidium_sartorianum,NA,AG,44,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,78,Paullinia_bracteosa,1,OV,44,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,2,Paullinia_bracteosa,1,OV,45,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,30,Psidium_sartorianum,NA,OV,45,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,68,Paullinia_bracteosa,1,OV,46,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_2J,INT,2J,9,1,18,Zygia_sp,2,OV,48,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,32,Zygia_sp,2,OV,48,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,32,Psidium_sartorianum,NA,AG,48,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,55,Amyris_elemifera,10,OV,48,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,58,Paullinia_bracteosa,1,OV,48,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,75,Psidium_sartorianum,NA,AG,48,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,2,Eugenia_capuli,5,OV,49,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,33,Psidium_sartorianum,NA,OV,50,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,25,Zygia_sp,2,OV,50,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,15,Paullinia_bracteosa,1,OV,50,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,29,Psidium_sartorianum,NA,AG,50,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_10J,INT,10J,8,10,6,Psidium_sartorianum,NA,OV,53,NA,OV,Cut while clearing edges - was taller,1,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,34,Psidium_sartorianum,NA,OV,53,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,16,Psidium_sartorianum,NA,OV,54,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,66,Amyris_elemifera,10,OV,54,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,69,Amyris_elemifera,10,OV,54,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,70,Psidium_sartorianum,NA,AG,56,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,45,Psidium_sartorianum,NA,OV,58,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,11,Psidium_sartorianum,NA,OV,60,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,72,Lonchocarpus_rugosus,NA,AG,62,NA,AG,NA,NA,Tree,Brevi-deciduous,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,19,Psidium_sartorianum,NA,AG,63,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,10,Psidium_sartorianum,NA,OV,64,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,41,Psidium_sartorianum,NA,AG,64,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,21,Psidium_sartorianum,NA,AG,66,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,7,Eugenia_capuli,NA,OV,67,NA,OV,Changed from Talisia floresii 30/3/22,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,3,Eugenia_capuli,9,OV,67,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,39,Cordia_dodecandra,12,OV,68,NA,AG,NA,NA,Tree,Deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,25,Paullinia_bracteosa,1,OV,69,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,8,Psidium_sartorianum,NA,OV,69,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,26,Psidium_sartorianum,NA,AG,69,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,24,Paullinia_bracteosa,1,OV,72,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,49,Paullinia_bracteosa,1,OV,72,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,12,Paullinia_bracteosa,1,OV,75,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,79,Paullinia_bracteosa,1,OV,76,NA,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,21,Psidium_sartorianum,NA,OV,78,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,27,Psidium_sartorianum,NA,OV,78,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_2J,INT,2J,9,1,16,Paullinia_bracteosa,1,OV,80,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_NE,INT,NE,0,0,50,Psidium_sartorianum,NA,OV,80,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,17,Amyris_elemifera,10,OV,83,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,36,Psidium_sartorianum,NA,AG,84,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,6,Croton_arboreus,NA,OV,90,NA,OV,NA,NA,Tree/shrub,Deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,22,Psidium_sartorianum,NA,OV,92,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,31,Psidium_sartorianum,NA,AG,92,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,61,Amyris_elemifera,10,OV,93,NA,AG,NA,NA,Tree,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,46,Eugenia_capuli,9,OV,96,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_SE,INT,SE,0,0,12,Psidium_sartorianum,NA,OV,107,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,23,Psidium_sartorianum,NA,OV,110,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,29,Psidium_sartorianum,NA,OV,110,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_10J,INT,10J,8,10,2,Psidium_sartorianum,NA,OV,112,NA,OV,Cut while clearing edges - was taller,1,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,52,Psidium_sartorianum,NA,OV,112,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,37,Psidium_sartorianum,NA,AG,112,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,20,Psidium_sartorianum,NA,AG,114,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,18,Psidium_sartorianum,NA,AG,117,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,48,Psidium_sartorianum,NA,OV,118,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_2J,INT,2J,9,1,19,Tabernaemontana_alba,8,OV,118,NA,OV,NA,NA,Tree/shrub,Deciduous,Simple
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,26,Psidium_sartorianum,NA,OV,125,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,13,Paullinia_bracteosa,1,OV,125,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,25,Psidium_sartorianum,NA,OV,126,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_4J,INT,4J,1,9,8,Eugenia_capuli,NA,OV,126,NA,OV,Changed from Talisia floresii 30/3/22,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,27,Psidium_sartorianum,NA,AG,129,NA,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,38,Lonchocarpus_rugosus,NA,AG,129,NA,AG,NA,NA,Tree,Brevi-deciduous,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,45,Lonchocarpus_rugosus,NA,AG,138,<1,AG,NA,NA,Tree,Brevi-deciduous,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,51,Paullinia_bracteosa,1,OV,140,<1,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,23,Psidium_sartorianum,NA,AG,146,<1,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,34,Psidium_sartorianum,NA,AG,165,<1,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,52,Eugenia_capuli,9,OV,165,<1,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,22,Psidium_sartorianum,NA,AG,168,<1,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,35,Psidium_sartorianum,NA,AG,169,<1,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,30,Psidium_sartorianum,NA,AG,175,<1,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,42,Psidium_sartorianum,NA,AG,188,<1,AG,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_10J,INT,10J,8,10,1,Psidium_sartorianum,NA,OV,190,<1,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-23T00:00:00Z,INT_1I,INT,1I,7,1,59,Paullinia_bracteosa,1,OV,194,<1,AG,NA,NA,Liana,Evergreen,Compound
2022-03-23T00:00:00Z,INT_8J,INT,8J,6,1,44,Psidium_sartorianum,NA,OV,200,<1,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,6,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,24,Paullinia_bracteosa,1,NA,10,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,40,Paullinia_bracteosa,1,OV,10,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,64,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,65,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,66,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_10H,INT,10H,1,3,10,Manilkara_zapota,NA,OV,10,NA,OV,NA,NA,Tree,Evergreen,Simple
2022-03-24T00:00:00Z,INT_8H,INT,8H,10,5,13,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_6H,INT,6H,0,10,2,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_6H,INT,6H,0,10,3,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_6H,INT,6H,0,10,8,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_6H,INT,6H,0,10,9,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_4H,INT,4H,5,0,10,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_1G,INT,1G,9,4,11,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_1G,INT,1G,9,4,22,Paullinia_bracteosa,1,OV,10,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-24T00:00:00Z,INT_1G,INT,1G,9,4,32,Malvaviscus_arboreus,NA,OV,10,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-03-24T00:00:00Z,INT_3G,INT,3G,1,4,1,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_3G,INT,3G,1,4,3,Paullinia_bracteosa,1,OV,10,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-24T00:00:00Z,INT_3G,INT,3G,1,4,6,Parathesis_cubana,NA,OV,10,NA,OV,NA,NA,Tree/shrub,Evergreen,Simple
2022-03-24T00:00:00Z,INT_5G,INT,5G,7,3,32,Paullinia_bracteosa,1,OV,10,NA,OV,NA,NA,Liana,Evergreen,Compound
2022-03-24T00:00:00Z,INT_7G,INT,7G,0,0,3,Zygia_sp,2,OV,10,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_3I,INT,3I,6,7,4,Psidium_sartorianum,NA,OV,11,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-24T00:00:00Z,INT_5I,INT,5I,10,4,6,Psidium_sartorianum,NA,OV,11,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-24T00:00:00Z,INT_7I,INT,7I,9,3,6,Lonchocarpus_rugosus,NA,OV,11,NA,OV,NA,NA,Tree,Brevi-deciduous,Compound
2022-03-24T00:00:00Z,INT_7I,INT,7I,9,3,10,Pouteria_amygdalina,NA,OV,11,NA,OV,NA,NA,Tree,Evergreen,Simple
2022-03-24T00:00:00Z,INT_7I,INT,7I,9,3,26,Zygia_sp,2,OV,11,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,7,Zygia_sp,2,OV,11,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_9I,INT,9I,7,8,45,Zygia_sp,2,OV,11,NA,OV,NA,NA,Tree,Unknown,Compound
2022-03-24T00:00:00Z,INT_8H,INT,8H,10,5,3,Psidium_sartorianum,NA,OV,11,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-24T00:00:00Z,INT_8H,INT,8H,10,5,4,Psidium_sartorianum,NA,OV,11,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-03-24T00:00:00Z,INT_8H,INT,8H,10,5,12,Psidium_sartorianum,NA,OV,11,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
